date,temp_avg,temp_max,temp_min,precip_sum,station,de_martonne,aridity_class,aridity_code,spi3,dm_lag1,dm_lag2,dm_lag3,precip_roll3,temp_roll3,dm_roll3,dm_roll12,month,year,year_trend,month_sin,month_cos,wet_season
2023-12-01,8.62,23.37,-2.72,75.2,Doures,48.46401718582171,Humid,4,0.4069849421552135,2.7452705675318962,13.80986418870622,0.0,37.533333333333324,13.11,21.673050647353282,16.531080581873734,12,2023,8,-2.4492935982947064e-16,1.0,1
2024-01-01,7.2,18.8,-0.17,34.6,Doures,24.139534883720934,Sub-humid,3,0.4337333819865011,48.46401718582171,2.7452705675318962,13.80986418870622,38.33333333333332,9.516666666666667,25.11627421235819,15.316495508384191,1,2024,9,0.49999999999999994,0.8660254037844387,1
2024-02-01,6.8,18.76,-3.47,9.2,Doures,6.57142857142857,Arid,1,0.4783141150386468,24.139534883720934,48.46401718582171,2.7452705675318962,39.66666666666666,7.539999999999999,26.391660213657087,11.419670111558794,2,2024,9,0.8660254037844386,0.5000000000000001,1
2024-03-01,9.85,27.26,-3.9,12.2,Doures,7.375314861460955,Arid,1,-0.22383243053264845,6.57142857142857,24.139534883720934,48.46401718582171,18.666666666666657,7.95,12.69542610553683,9.946367595435119,3,2024,9,1.0,6.123233995736766e-17,1
2024-04-01,16.27,33.32,2.77,19.2,Doures,8.770460601446516,Arid,1,-0.3954682527834096,7.375314861460955,6.57142857142857,24.139534883720934,13.533333333333323,10.973333333333334,7.57240134477869,9.401392413850134,4,2024,9,0.8660254037844387,-0.4999999999999998,1
2024-05-01,17.92,33.34,1.48,18.0,Doures,7.736389684813753,Arid,1,-0.2973906400686889,8.770460601446516,7.375314861460955,6.57142857142857,16.466666666666658,14.68,7.960721715907084,10.016883814200167,5,2024,9,0.49999999999999994,-0.8660254037844387,1
2024-06-01,26.28,42.31,6.5,0.0,Doures,0.0,Hyper-arid,0,-0.43336187587773334,7.736389684813753,8.770460601446516,7.375314861460955,12.399999999999991,20.156666666666666,5.502283428753432,10.016883814200167,6,2024,9,1.2246467991473532e-16,-1.0,0
2024-07-01,26.1,39.1,12.67,24.8,Doures,8.24376731301939,Arid,1,-0.3709488496047294,0.0,7.736389684813753,8.770460601446516,14.266666666666657,23.433333333333337,5.326718999277724,10.703864423618448,7,2024,9,-0.4999999999999997,-0.8660254037844388,0
2024-08-01,25.34,38.91,11.39,,Doures,,,,-0.5715621483393851,8.24376731301939,0.0,7.736389684813753,12.399999999999984,25.906666666666666,4.121883656509709,11.623277077995448,8,2024,9,-0.8660254037844385,-0.5000000000000004,0
2024-09-01,21.57,34.73,8.56,,Doures,,,,,,8.24376731301939,0.0,,24.33666666666667,,12.785604785794993,9,2024,9,-1.0,-1.8369701987210297e-16,0
2024-10-01,13.33,33.82,0.87,,Doures,,,,,,,8.24376731301939,,20.080000000000002,,12.671798185471523,10,2024,9,-0.8660254037844386,0.5000000000000001,1
2024-11-01,6.93,12.8,0.68,,Doures,,,,,,,,,13.943333333333335,,13.912614137713977,11,2024,9,-0.5000000000000004,0.8660254037844384,1
2024-12-01,3.31,9.5,-1.38,,Doures,,,,,,,,,7.8566666666666665,,8.97669941655573,12,2024,9,-2.4492935982947064e-16,1.0,1
2025-01-01,2.55,8.22,-0.95,,Doures,,,,,,,,,4.263333333333333,,6.449560172028196,1,2025,10,0.49999999999999994,0.8660254037844387,1
2025-02-01,0.95,7.2,-6.21,,Doures,,,,,,,,,2.27,,,2,2025,10,0.8660254037844386,0.5000000000000001,1
2025-03-01,7.14,14.25,0.99,,Doures,,,,,,,,,3.5466666666666664,,,3,2025,10,1.0,6.123233995736766e-17,1
2025-04-01,9.85,23.13,2.1,,Doures,,,,,,,,,5.98,,,4,2025,10,0.8660254037844387,-0.4999999999999998,1
2025-05-01,13.92,23.26,8.73,,Doures,,,,,,,,,10.303333333333335,,,5,2025,10,0.49999999999999994,-0.8660254037844387,1
2025-06-01,16.62,22.73,11.03,,Doures,,,,,,,,,13.463333333333333,,,6,2025,10,1.2246467991473532e-16,-1.0,0
2025-07-01,19.24,24.57,11.86,,Doures,,,,,,,,,16.593333333333334,,,7,2025,10,-0.4999999999999997,-0.8660254037844388,0
2025-08-01,19.91,25.75,15.16,,Doures,,,,,,,,,18.59,,,8,2025,10,-0.8660254037844385,-0.5000000000000004,0
2025-09-01,16.33,20.19,11.19,,Doures,,,,,,,,,18.493333333333332,,,9,2025,10,-1.0,-1.8369701987210297e-16,0
2025-10-01,11.83,17.05,7.03,,Doures,,,,,,,,,16.02333333333333,,,10,2025,10,-0.8660254037844386,0.5000000000000001,1
2025-11-01,11.28,26.1,0.95,17.0,Doures,9.586466165413533,Arid,1,,,,,,13.146666666666667,,,11,2025,10,-0.5000000000000004,0.8660254037844384,1
2025-12-01,7.03,19.78,-3.44,55.8,Doures,39.31884908984145,Humid,4,-0.036593351713636424,9.586466165413533,,,36.399999999999984,10.046666666666667,24.452657627627506,,12,2025,10,-2.4492935982947064e-16,1.0,1
2015-10-01,,,,,Ras_Baalbeck,,,,,,,,,,,,10,2015,0,-0.8660254037844386,0.5000000000000001,1
2015-11-01,13.77,20.07,8.54,18.0,Ras_Baalbeck,9.087084560370215,Arid,1,,,,,,,,,11,2015,0,-0.5000000000000004,0.8660254037844384,1
2015-12-01,7.68,17.05,-2.84,10.0,Ras_Baalbeck,6.787330316742081,Arid,1,-0.35219822573548926,9.087084560370215,,,14.0,10.725,7.937207438556149,,12,2015,0,-2.4492935982947064e-16,1.0,1
2016-01-01,5.39,16.92,-5.38,39.2,Ras_Baalbeck,30.565302144249515,Humid,4,-0.1177612560706904,6.787330316742081,9.087084560370215,,22.400000000000002,8.946666666666667,15.479905673787272,,1,2016,1,0.49999999999999994,0.8660254037844387,1
2016-02-01,11.26,25.18,1.46,20.0,Ras_Baalbeck,11.288805268109126,Semi-arid,2,-0.10580018618983332,30.565302144249515,6.787330316742081,9.087084560370215,23.066666666666666,8.11,16.21381257636691,,2,2016,1,0.8660254037844386,0.5000000000000001,1
2016-03-01,13.21,26.3,4.04,47.4,Ras_Baalbeck,24.506678155967254,Sub-humid,3,0.11787182058219406,11.288805268109126,30.565302144249515,6.787330316742081,35.53333333333333,9.953333333333333,22.12026185610863,,3,2016,1,1.0,6.123233995736766e-17,1
2016-04-01,19.09,33.14,7.43,3.2,Ras_Baalbeck,1.3200412512891029,Hyper-arid,0,-0.09742743727323341,24.506678155967254,11.288805268109126,30.565302144249515,23.53333333333333,14.520000000000001,12.371841558455161,13.925873616121216,4,2016,1,0.8660254037844387,-0.4999999999999998,1
2016-05-01,20.62,34.81,8.14,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.2170381360818042,1.3200412512891029,24.506678155967254,11.288805268109126,16.866666666666667,17.64,8.608906469085452,11.936463099532471,5,2016,1,0.49999999999999994,-0.8660254037844387,1
2016-06-01,26.49,38.76,12.14,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5005154922581171,0.0,1.3200412512891029,24.506678155967254,1.0666666666666667,22.066666666666666,0.440013750429701,10.444405212090912,6,2016,1,1.2246467991473532e-16,-1.0,0
2016-07-01,26.73,38.08,15.72,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5196532040674884,0.0,0.0,1.3200412512891029,0.0,24.613333333333333,0.0,9.28391574408081,7,2016,1,-0.4999999999999997,-0.8660254037844388,0
2016-08-01,26.5,37.1,16.25,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5196532040674884,0.0,0.0,0.0,0.0,26.573333333333334,0.0,8.35552416967273,8,2016,1,-0.8660254037844385,-0.5000000000000004,0
2016-09-01,22.84,35.48,12.78,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5196532040674884,0.0,0.0,0.0,0.0,25.35666666666667,0.0,7.595931063338845,9,2016,1,-1.0,-1.8369701987210297e-16,0
2016-10-01,20.06,31.86,10.76,0.4,Ras_Baalbeck,0.15968063872255492,Hyper-arid,0,-0.517260990091317,0.0,0.0,0.0,0.13333333333333333,23.133333333333336,0.053226879574184975,6.976243527954154,10,2016,1,-0.8660254037844386,0.5000000000000001,1
2016-11-01,12.14,23.23,0.46,18.2,Ras_Baalbeck,9.86449864498645,Arid,1,-0.40841525417551755,0.15968063872255492,0.0,0.0,6.199999999999999,18.346666666666668,3.341393094569668,7.041028035005507,11,2016,1,-0.5000000000000004,0.8660254037844384,1
2016-12-01,5.53,15.48,-3.71,94.0,Ras_Baalbeck,72.63361236316806,Humid,4,0.1537550302247653,9.86449864498645,0.15968063872255492,0.0,37.53333333333333,12.576666666666668,27.552597215625685,12.528218205541004,12,2016,1,-2.4492935982947064e-16,1.0,1
2017-01-01,5.09,16.75,-4.09,19.6,Ras_Baalbeck,15.586481113320081,Semi-arid,2,0.2685813010809932,72.63361236316806,9.86449864498645,0.15968063872255492,43.93333333333333,7.586666666666667,32.69486404049153,11.279983119630218,1,2017,2,0.49999999999999994,0.8660254037844387,1
2017-02-01,7.02,21.27,-5.88,27.6,Ras_Baalbeck,19.459459459459463,Semi-arid,2,0.32479832952102156,15.586481113320081,72.63361236316806,9.86449864498645,47.06666666666666,5.88,35.89318431198253,11.960870968909413,2,2017,2,0.8660254037844386,0.5000000000000001,1
2017-03-01,11.26,22.26,3.37,42.0,Ras_Baalbeck,23.706491063029166,Sub-humid,3,0.0138105126187375,19.459459459459463,15.586481113320081,72.63361236316806,29.733333333333334,7.789999999999999,19.5841438786029,11.894188711164572,3,2017,2,1.0,6.123233995736766e-17,1
2017-04-01,16.26,31.9,4.46,5.8,Ras_Baalbeck,2.6504188880426502,Hyper-arid,0,-0.06872086955917643,23.706491063029166,19.459459459459463,15.586481113320081,25.13333333333333,11.513333333333334,15.272123136843758,12.005053514227368,4,2017,2,0.8660254037844387,-0.4999999999999998,1
2017-05-01,20.62,33.98,9.25,4.0,Ras_Baalbeck,1.567602873938602,Hyper-arid,0,-0.20986149415328997,2.6504188880426502,23.706491063029166,19.459459459459463,17.266666666666666,16.046666666666667,9.30817094167014,12.135687087055585,5,2017,2,0.49999999999999994,-0.8660254037844387,1
2017-06-01,24.8,36.54,10.98,0.4,Ras_Baalbeck,0.13793103448275865,Hyper-arid,0,-0.45865174767511724,1.567602873938602,2.6504188880426502,23.706491063029166,3.4,20.560000000000002,1.4519842654880035,12.147181339929148,6,2017,2,1.2246467991473532e-16,-1.0,0
2017-07-01,28.61,39.92,15.71,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.4933388503296028,0.13793103448275865,1.567602873938602,2.6504188880426502,1.4666666666666668,24.676666666666666,0.5685113028071203,12.147181339929148,7,2017,2,-0.4999999999999997,-0.8660254037844388,0
2017-08-01,25.82,39.36,16.01,0.4,Ras_Baalbeck,0.1340033500837521,Hyper-arid,0,-0.5148687761151456,0.0,0.13793103448275865,1.567602873938602,0.26666666666666666,26.41,0.09064479485550359,12.158348285769462,8,2017,2,-0.8660254037844385,-0.5000000000000004,0
2017-09-01,24.51,36.24,13.33,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.517260990091317,0.1340033500837521,0.0,0.13793103448275865,0.13333333333333333,26.313333333333333,0.044667783361250706,12.158348285769462,9,2017,2,-1.0,-1.8369701987210297e-16,0
2017-10-01,18.98,28.91,10.75,9.6,Ras_Baalbeck,3.975155279503105,Hyper-arid,0,-0.459847854663203,0.0,0.1340033500837521,0.0,3.3333333333333335,23.103333333333335,1.369719543195619,12.476304505834506,10,2017,2,-0.8660254037844386,0.5000000000000001,1
2017-11-01,13.3,22.75,3.61,12.4,Ras_Baalbeck,6.386266094420601,Arid,1,-0.3880814353780605,3.975155279503105,0.0,0.1340033500837521,7.333333333333333,18.93,3.4538071246412354,12.186451793287352,11,2017,2,-0.5000000000000004,0.8660254037844384,1
2017-12-01,9.81,23.37,0.63,13.4,Ras_Baalbeck,8.11711256940939,Arid,1,-0.30794226717631806,6.386266094420601,3.975155279503105,0.0,11.799999999999999,14.030000000000001,6.159511314444366,6.81007681047413,12,2017,2,-2.4492935982947064e-16,1.0,1
2018-01-01,7.95,15.82,1.42,45.6,Ras_Baalbeck,30.484679665738167,Humid,4,-0.09264300932089052,8.11711256940939,6.386266094420601,3.975155279503105,23.8,10.353333333333333,14.996019443189384,8.051593356508972,1,2018,3,0.49999999999999994,0.8660254037844387,1
2018-02-01,11.1,23.38,2.53,35.6,Ras_Baalbeck,20.246445497630333,Sub-humid,3,0.04610540129705157,30.484679665738167,8.11711256940939,6.386266094420601,31.53333333333333,9.62,19.616079244259296,8.117175526356544,2,2018,3,0.8660254037844386,0.5000000000000001,1
2018-03-01,14.99,29.51,5.72,131.0,Ras_Baalbeck,62.90516206482592,Humid,4,0.749416310291448,20.246445497630333,30.484679665738167,8.11711256940939,70.73333333333333,11.346666666666666,37.87876240939814,11.383731443172941,3,2018,3,1.0,6.123233995736766e-17,1
2018-04-01,17.78,31.4,7.68,47.0,Ras_Baalbeck,20.302375809935203,Sub-humid,3,0.757789059208048,62.90516206482592,20.246445497630333,30.484679665738167,71.2,14.623333333333335,34.48466112413049,12.854727853330653,4,2018,3,0.8660254037844387,-0.4999999999999998,1
2018-05-01,22.13,35.62,11.05,20.4,Ras_Baalbeck,7.6190476190476195,Arid,1,0.6668849281135342,20.302375809935203,62.90516206482592,20.246445497630333,66.13333333333334,18.3,30.27552849793625,13.359014915423073,5,2018,3,0.49999999999999994,-0.8660254037844387,1
2018-06-01,23.98,36.66,13.53,9.0,Ras_Baalbeck,3.178340200117716,Hyper-arid,0,-0.06274033461874781,7.6190476190476195,20.302375809935203,62.90516206482592,25.46666666666667,21.296666666666667,10.366587876366847,13.61238234589265,6,2018,3,1.2246467991473532e-16,-1.0,0
2018-07-01,26.61,37.16,16.35,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.3438254768188893,3.178340200117716,7.6190476190476195,20.302375809935203,9.799999999999999,24.24,3.599129273055112,13.61238234589265,7,2018,3,-0.4999999999999997,-0.8660254037844388,0
2018-08-01,25.83,36.05,16.47,0.2,Ras_Baalbeck,0.06698297516048006,Hyper-arid,0,-0.4646322826155458,0.0,3.178340200117716,7.6190476190476195,3.0666666666666664,25.473333333333333,1.0817743917593987,13.606797314649045,8,2018,3,-0.8660254037844385,-0.5000000000000004,0
2018-09-01,24.28,36.19,14.87,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5184570970794027,0.06698297516048006,0.0,3.178340200117716,0.06666666666666667,25.573333333333334,0.022327658386826685,13.606797314649045,9,2018,3,-1.0,-1.8369701987210297e-16,0
2018-10-01,19.32,29.84,6.98,25.2,Ras_Baalbeck,10.313778990450205,Semi-arid,2,-0.36774761658060345,0.0,0.06698297516048006,0.0,8.466666666666667,23.143333333333334,3.460253988536895,14.13501595722797,10,2018,3,-0.8660254037844386,0.5000000000000001,1
2018-11-01,12.52,24.17,6.35,32.2,Ras_Baalbeck,17.15808170515098,Semi-arid,2,-0.1763704984868901,10.313778990450205,0.0,0.06698297516048006,19.133333333333336,18.706666666666667,9.157286898533728,15.032667258122167,11,2018,3,-0.5000000000000004,0.8660254037844384,1
2018-12-01,9.72,16.75,2.19,58.4,Ras_Baalbeck,35.537525354969574,Humid,4,0.17289274203413674,17.15808170515098,10.313778990450205,0.0,38.6,13.853333333333333,21.003128683523588,17.31770165691885,12,2018,3,-2.4492935982947064e-16,1.0,1
2019-01-01,5.95,16.56,-1.14,452.4,Ras_Baalbeck,340.3636363636363,Humid,4,2.7277772685852093,35.537525354969574,17.15808170515098,10.313778990450205,181.0,9.396666666666668,131.01974780791895,43.140948048410365,1,2019,4,0.49999999999999994,0.8660254037844387,1
2019-02-01,7.91,17.81,0.71,64.2,Ras_Baalbeck,43.015075376884425,Humid,4,2.919154386678923,340.3636363636363,35.537525354969574,17.15808170515098,191.66666666666666,7.860000000000002,139.63874569849676,45.03833387168154,2,2019,4,0.8660254037844386,0.5000000000000001,1
2019-03-01,10.27,19.86,1.6,23.6,Ras_Baalbeck,13.971386285150471,Semi-arid,2,2.7110317707520095,43.015075376884425,340.3636363636363,35.537525354969574,180.0666666666667,8.043333333333335,132.45003267522375,40.96051922337525,3,2019,4,1.0,6.123233995736766e-17,1
2019-04-01,13.49,27.01,3.85,20.6,Ras_Baalbeck,10.523627075351213,Semi-arid,2,0.12863678347496552,13.971386285150471,43.015075376884425,340.3636363636363,36.13333333333333,10.556666666666668,22.503362912462038,40.14562349549325,4,2019,4,0.8660254037844387,-0.4999999999999998,1
2019-05-01,22.65,37.73,7.46,4.4,Ras_Baalbeck,1.6171516079632469,Hyper-arid,0,-0.22899920596266127,10.523627075351213,13.971386285150471,43.015075376884425,16.2,15.47,8.704054989488311,39.64546549456956,5,2019,4,0.49999999999999994,-0.8660254037844387,1
2019-06-01,25.04,36.33,15.8,6.6,Ras_Baalbeck,2.2602739726027394,Hyper-arid,0,-0.33066829994994645,1.6171516079632469,10.523627075351213,13.971386285150471,10.533333333333333,20.393333333333334,4.800350885305733,39.568959975609964,6,2019,4,1.2246467991473532e-16,-1.0,0
2019-07-01,26.47,36.9,16.57,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.45386731972277444,2.2602739726027394,1.6171516079632469,10.523627075351213,3.6666666666666665,24.72,1.2924751935219954,39.568959975609964,7,2019,4,-0.4999999999999997,-0.8660254037844388,0
2019-08-01,26.48,37.27,17.72,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.48018167346066004,0.0,2.2602739726027394,1.6171516079632469,2.1999999999999997,25.99666666666667,0.7534246575342465,39.56337806101326,8,2019,4,-0.8660254037844385,-0.5000000000000004,0
2019-09-01,23.32,34.58,14.04,0.2,Ras_Baalbeck,0.07202881152460985,Hyper-arid,0,-0.5184570970794027,0.0,0.0,2.2602739726027394,0.06666666666666667,25.423333333333336,0.02400960384153662,39.569380461973644,9,2019,4,-1.0,-1.8369701987210297e-16,0
2019-10-01,20.07,32.23,10.35,21.6,Ras_Baalbeck,8.619886930495511,Arid,1,-0.3892775423661462,0.07202881152460985,0.0,0.0,7.266666666666667,23.290000000000003,2.8973052473400407,39.428222790310755,10,2019,4,-0.8660254037844386,0.5000000000000001,1
2019-11-01,14.66,25.59,4.11,20.8,Ras_Baalbeck,10.121654501216545,Semi-arid,2,-0.2648824156052325,8.619886930495511,0.07202881152460985,0.0,14.200000000000001,19.35,6.271190081078889,38.84185385664955,11,2019,4,-0.5000000000000004,0.8660254037844384,1
2019-12-01,9.02,19.64,1.12,101.6,Ras_Baalbeck,64.10094637223973,Humid,4,0.34154382735422156,10.121654501216545,8.619886930495511,0.07202881152460985,48.0,14.583333333333334,27.614162601317265,41.22213894142207,12,2019,4,-2.4492935982947064e-16,1.0,1
2020-01-01,6.16,15.71,-3.16,69.4,Ras_Baalbeck,51.53465346534654,Humid,4,0.6274133975067059,64.10094637223973,10.121654501216545,8.619886930495511,63.93333333333334,9.946666666666669,41.91908477960094,17.153057033231253,1,2020,5,0.49999999999999994,0.8660254037844387,1
2020-02-01,6.5,17.75,-5.49,47.8,Ras_Baalbeck,34.76363636363636,Humid,4,0.7888878408982763,51.53465346534654,64.10094637223973,10.121654501216545,72.93333333333334,7.226666666666669,50.13307873374088,16.46543711546058,2,2020,5,0.8660254037844386,0.5000000000000001,1
2020-03-01,11.75,23.69,1.4,26.8,Ras_Baalbeck,14.786206896551725,Semi-arid,2,0.34154382735422156,34.76363636363636,51.53465346534654,64.10094637223973,48.0,8.136666666666668,33.69483224184487,16.53333883307735,3,2020,5,1.0,6.123233995736766e-17,1
2020-04-01,15.16,28.19,6.01,22.6,Ras_Baalbeck,10.779014308426074,Semi-arid,2,0.06165479214216583,14.786206896551725,34.76363636363636,51.53465346534654,32.4,11.13666666666667,20.10961918953805,16.55462110250026,4,2020,5,0.8660254037844387,-0.4999999999999998,1
2020-05-01,20.96,35.85,7.93,11.2,Ras_Baalbeck,4.341085271317828,Hyper-arid,0,-0.15723278667751878,10.779014308426074,14.786206896551725,34.76363636363636,20.2,15.956666666666669,9.968768825431875,16.781615574446473,5,2020,5,0.49999999999999994,-0.8660254037844387,1
2020-06-01,23.56,38.02,10.35,2.0,Ras_Baalbeck,0.7151370679380215,Hyper-arid,0,-0.3055500532001466,4.341085271317828,10.779014308426074,14.786206896551725,11.933333333333332,19.893333333333334,5.278412215893975,16.652854165724413,6,2020,5,1.2246467991473532e-16,-1.0,0
2020-07-01,27.04,39.95,14.74,0.2,Ras_Baalbeck,0.06479481641468683,Hyper-arid,0,-0.439514035865746,0.7151370679380215,4.341085271317828,10.779014308426074,4.466666666666666,23.853333333333335,1.7070057185568455,16.658253733758972,7,2020,5,-0.4999999999999997,-0.8660254037844388,0
2020-08-01,26.9,40.25,17.21,0.2,Ras_Baalbeck,0.06504065040650407,Hyper-arid,0,-0.5052999202104599,0.06479481641468683,0.7151370679380215,4.341085271317828,0.7999999999999999,25.833333333333332,0.2816575115864041,16.663673787959514,8,2020,5,-0.8660254037844385,-0.5000000000000004,0
2020-09-01,27.26,41.41,15.99,5.4,Ras_Baalbeck,1.7391304347826089,Hyper-arid,0,-0.4849661014130029,0.06504065040650407,0.06479481641468683,0.7151370679380215,1.9333333333333336,27.066666666666666,0.6229886338679332,16.80259892323101,9,2020,5,-1.0,-1.8369701987210297e-16,0
2020-10-01,22.3,33.38,13.42,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.4861622084010886,1.7391304347826089,0.06504065040650407,0.06479481641468683,1.866666666666667,25.486666666666668,0.6013903617297044,16.084275012356382,10,2020,5,-0.8660254037844386,0.5000000000000001,1
2020-11-01,12.82,23.29,5.22,38.6,Ras_Baalbeck,20.297984224364594,Sub-humid,3,-0.25650966668863256,0.0,1.7391304347826089,0.06504065040650407,14.666666666666666,20.793333333333337,7.345704886382401,16.932302489285387,11,2020,5,-0.5000000000000004,0.8660254037844384,1
2020-12-01,8.6,17.27,-0.19,21.6,Ras_Baalbeck,13.935483870967744,Semi-arid,2,-0.1596250006536902,20.297984224364594,0.0,1.7391304347826089,20.066666666666666,14.573333333333336,11.411156031777447,12.751847280846055,12,2020,5,-2.4492935982947064e-16,1.0,1
2021-01-01,8.18,20.71,-2.39,111.0,Ras_Baalbeck,73.26732673267327,Humid,4,0.5042143777338778,13.935483870967744,20.297984224364594,0.0,57.06666666666666,9.866666666666669,35.83359827600187,14.562903386456618,1,2021,6,0.49999999999999994,0.8660254037844387,1
2021-02-01,8.76,21.31,0.07,26.4,Ras_Baalbeck,16.886993603411515,Semi-arid,2,0.43125185146064965,73.26732673267327,13.935483870967744,20.297984224364594,53.0,8.513333333333335,34.696601402350844,13.073183156437883,2,2021,6,0.8660254037844386,0.5000000000000001,1
2021-03-01,10.9,22.24,0.71,42.2,Ras_Baalbeck,24.229665071770338,Sub-humid,3,0.5544508712334776,16.886993603411515,73.26732673267327,13.935483870967744,59.86666666666667,9.280000000000001,38.12799513595171,13.860138004372766,3,2021,6,1.0,6.123233995736766e-17,1
2021-04-01,17.15,34.56,2.35,2.0,Ras_Baalbeck,0.8839779005524863,Hyper-arid,0,-0.09742743727323341,24.229665071770338,16.886993603411515,73.26732673267327,23.53333333333333,12.270000000000001,14.000212191911446,13.035551637049968,4,2021,6,0.8660254037844387,-0.4999999999999998,1
2021-05-01,22.79,35.63,11.29,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.25531355970054687,0.8839779005524863,24.229665071770338,16.886993603411515,14.733333333333334,16.94666666666667,8.371214324107608,12.673794531106815,5,2021,6,0.49999999999999994,-0.8660254037844387,1
2021-06-01,23.08,35.4,11.07,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5076921341866313,0.0,0.8839779005524863,24.229665071770338,0.6666666666666666,21.006666666666668,0.2946593001841621,12.614199775445314,6,2021,6,1.2246467991473532e-16,-1.0,0
2021-07-01,27.48,38.39,16.72,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5196532040674884,0.0,0.0,0.8839779005524863,0.0,24.450000000000003,0.0,12.608800207410757,7,2021,6,-0.4999999999999997,-0.8660254037844388,0
2021-08-01,27.58,38.12,17.55,0.2,Ras_Baalbeck,0.0638637573177222,Hyper-arid,0,-0.5184570970794027,0.0,0.0,0.0,0.06666666666666667,26.046666666666667,0.0212879191059074,12.608702132986691,8,2021,6,-0.8660254037844385,-0.5000000000000004,0
2021-09-01,22.98,34.55,11.84,0.6,Ras_Baalbeck,0.21831412977562153,Hyper-arid,0,-0.5148687761151456,0.0638637573177222,0.0,0.0,0.26666666666666666,26.013333333333335,0.09405929569778125,12.481967440902773,9,2021,6,-1.0,-1.8369701987210297e-16,0
2021-10-01,19.21,29.99,10.96,1.2,Ras_Baalbeck,0.49298185552892837,Hyper-arid,0,-0.5076921341866313,0.21831412977562153,0.0638637573177222,0.0,0.6666666666666666,23.25666666666667,0.25838658087409067,12.523049262196851,10,2021,6,-0.8660254037844386,0.5000000000000001,1
2021-11-01,15.32,28.02,7.06,9.4,Ras_Baalbeck,4.454976303317536,Hyper-arid,0,-0.4526712127346887,0.49298185552892837,0.21831412977562153,0.0638637573177222,3.733333333333333,19.17,1.7220907628740285,11.202798602109596,11,2021,6,-0.5000000000000004,0.8660254037844384,1
2021-12-01,8.31,18.46,0.08,35.6,Ras_Baalbeck,23.33151283451666,Sub-humid,3,-0.24335248981968977,4.454976303317536,0.49298185552892837,0.21831412977562153,15.4,14.280000000000003,9.426490331121041,11.985801015738673,12,2021,6,-2.4492935982947064e-16,1.0,1
2022-01-01,5.89,17.21,-4.91,52.0,Ras_Baalbeck,39.269981120201386,Humid,4,0.0604586851540801,23.33151283451666,4.454976303317536,0.49298185552892837,32.333333333333336,9.840000000000002,22.352156752678525,9.152688881366016,1,2022,7,0.49999999999999994,0.8660254037844387,1
2022-02-01,8.77,18.93,1.49,18.2,Ras_Baalbeck,11.635588705380925,Semi-arid,2,0.11308739262985125,39.269981120201386,23.33151283451666,4.454976303317536,35.266666666666666,7.656666666666669,24.745694220032988,8.715071806530133,2,2022,7,0.8660254037844386,0.5000000000000001,1
2022-03-01,7.3,22.0,-1.54,39.8,Ras_Baalbeck,27.60693641618497,Sub-humid,3,0.13820563937965114,11.635588705380925,39.269981120201386,23.33151283451666,36.666666666666664,7.320000000000001,26.17083541392243,8.996511085231353,3,2022,7,1.0,6.123233995736766e-17,1
2022-04-01,18.61,32.58,4.75,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.172782177522633,27.60693641618497,11.635588705380925,39.269981120201386,19.333333333333332,11.560000000000002,13.08084170718863,8.922846260185313,4,2022,7,0.8660254037844387,-0.4999999999999998,1
2022-05-01,21.74,35.22,10.33,0.2,Ras_Baalbeck,0.07561436672967865,Hyper-arid,0,-0.28043180645034677,0.0,27.60693641618497,11.635588705380925,13.333333333333334,15.883333333333335,9.227516927638215,8.929147457412787,5,2022,7,0.49999999999999994,-0.8660254037844387,1
2022-06-01,26.14,35.04,15.67,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5184570970794027,0.07561436672967865,0.0,27.60693641618497,0.06666666666666667,22.163333333333338,0.025204788909892886,8.929147457412787,6,2022,7,1.2246467991473532e-16,-1.0,0
2022-07-01,29.16,37.29,18.03,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5184570970794027,0.0,0.07561436672967865,0.0,0.06666666666666667,25.680000000000003,0.025204788909892886,8.929147457412787,7,2022,7,-0.4999999999999997,-0.8660254037844388,0
2022-08-01,29.0,39.01,18.38,0.0,Ras_Baalbeck,0.0,Hyper-arid,0,-0.5196532040674884,0.0,0.0,0.07561436672967865,0.0,28.100000000000005,0.0,8.923825477636308,8,2022,7,-0.8660254037844385,-0.5000000000000004,0
